_ID,_VALUE,TimeCount:int,#Remark:string,Floor:int,Buff:string,EnemyModelType:string,EnemyModel:id,BossStar:int,MapId:id
TOURNAMEN_ENEMY_1404,1404,26,,29,GuildTower_12,Hero,HERO_OSIRIS,8,LEVEL_GUILD_TOWER_1344
TOURNAMEN_ENEMY_1405,1405,26,,30,GuildTower_22,Hero,HERO_PHREEONI,8,LEVEL_GUILD_TOWER_1345
TOURNAMEN_ENEMY_1406,1406,26,,31,GuildTower_11,Hero,HERO_G_RANDEL,9,LEVEL_GUILD_TOWER_1346
TOURNAMEN_ENEMY_1407,1407,26,,32,GuildTower_23,Hero,HERO_DRACULA_BARON,9,LEVEL_GUILD_TOWER_1347
TOURNAMEN_ENEMY_1408,1408,26,,33,GuildTower_8,Hero,HERO_ALICE,9,LEVEL_GUILD_TOWER_1348
TOURNAMEN_ENEMY_1409,1409,26,,34,GuildTower_3,Hero,HERO_G_EREMES,9,LEVEL_GUILD_TOWER_1349
TOURNAMEN_ENEMY_1410,1410,26,,35,GuildTower_19,Hero,HERO_G_RANDEL,10,LEVEL_GUILD_TOWER_1350
TOURNAMEN_ENEMY_1411,1411,26,,36,GuildTower_1,Hero,HERO_MAGALETA,10,LEVEL_GUILD_TOWER_1351
TOURNAMEN_ENEMY_1412,1412,26,,37,GuildTower_18,Hero,HERO_EDDGA,10,LEVEL_GUILD_TOWER_1352
TOURNAMEN_ENEMY_1413,1413,26,,38,GuildTower_20,Hero,HERO_HARWORD,10,LEVEL_GUILD_TOWER_1353
TOURNAMEN_ENEMY_1414,1414,26,,39,GuildTower_1,Hero,HERO_SEYREN,10,LEVEL_GUILD_TOWER_1354
TOURNAMEN_ENEMY_1415,1415,26,,40,GuildTower_21,Hero,HERO_G_KATRINN,10,LEVEL_GUILD_TOWER_1355
TOURNAMEN_ENEMY_1416,1416,26,,41,GuildTower_20,Hero,HERO_DARK_SNAKE_LORD,10,LEVEL_GUILD_TOWER_1356
TOURNAMEN_ENEMY_1417,1417,26,,42,GuildTower_15,Hero,HERO_BACSOJIN,10,LEVEL_GUILD_TOWER_1357
TOURNAMEN_ENEMY_1418,1418,26,,43,GuildTower_17,Hero,HERO_DARK_LORD,10,LEVEL_GUILD_TOWER_1358
TOURNAMEN_ENEMY_1419,1419,26,,44,GuildTower_8,Hero,HERO_MOONLIGHT,10,LEVEL_GUILD_TOWER_1359
TOURNAMEN_ENEMY_1420,1420,26,,45,GuildTower_20,Hero,HERO_PHREEONI,10,LEVEL_GUILD_TOWER_1360
TOURNAMEN_ENEMY_1421,1421,26,,46,GuildTower_4,Hero,HERO_G_RANDGRIS,10,LEVEL_GUILD_TOWER_1361
TOURNAMEN_ENEMY_1422,1422,26,,47,GuildTower_11,Hero,HERO_DARK_SNAKE_LORD,10,LEVEL_GUILD_TOWER_1362
TOURNAMEN_ENEMY_1423,1423,26,,48,GuildTower_24,Hero,HERO_GARM,10,LEVEL_GUILD_TOWER_1363
TOURNAMEN_ENEMY_1424,1424,26,,49,GuildTower_10,Hero,HERO_CELIA,10,LEVEL_GUILD_TOWER_1364
TOURNAMEN_ENEMY_1425,1425,26,,50,GuildTower_23,Hero,HERO_G_RANDGRIS,10,LEVEL_GUILD_TOWER_1365
TOURNAMEN_ENEMY_1426,1426,26,,51,GuildTower_63,Hero,HERO_TAO_GUNKA,10,LEVEL_GUILD_TOWER_1366
TOURNAMEN_ENEMY_1427,1427,26,,52,GuildTower_65,Hero,HERO_BAPHOMET,10,LEVEL_GUILD_TOWER_1367
TOURNAMEN_ENEMY_1428,1428,26,,53,GuildTower_66,Hero,HERO_DRAKE,10,LEVEL_GUILD_TOWER_1368
TOURNAMEN_ENEMY_1429,1429,26,,54,GuildTower_76,Hero,HERO_G_EREMES,10,LEVEL_GUILD_TOWER_1369
TOURNAMEN_ENEMY_1430,1430,26,,55,GuildTower_78,Hero,HERO_ORK_HERO,10,LEVEL_GUILD_TOWER_1370
TOURNAMEN_ENEMY_1431,1431,27,计数填1，表示线上玩家开始的第一轮,1,GuildTower_2,Hero,HERO_GOBLIN_1,2,LEVEL_GUILD_TOWER_1371
TOURNAMEN_ENEMY_1432,1432,27,,2,GuildTower_3,Hero,HERO_KOBOLD_ARCHER,2,LEVEL_GUILD_TOWER_1372
TOURNAMEN_ENEMY_1433,1433,27,,3,GuildTower_6,Hero,HERO_KOBOLD_3,3,LEVEL_GUILD_TOWER_1373
TOURNAMEN_ENEMY_1434,1434,27,,4,GuildTower_12,Hero,HERO_MUMMY,3,LEVEL_GUILD_TOWER_1374
TOURNAMEN_ENEMY_1435,1435,27,,5,GuildTower_16,Hero,HERO_NIGHTMARE,3,LEVEL_GUILD_TOWER_1375
TOURNAMEN_ENEMY_1436,1436,27,,6,GuildTower_4,Hero,HERO_DALEME,3,LEVEL_GUILD_TOWER_1376
TOURNAMEN_ENEMY_1437,1437,27,,7,GuildTower_14,Hero,HERO_RAYDRIC,4,LEVEL_GUILD_TOWER_1377
TOURNAMEN_ENEMY_1438,1438,27,,8,GuildTower_2,Hero,HERO_BON_GUN,4,LEVEL_GUILD_TOWER_1378
TOURNAMEN_ENEMY_1439,1439,27,,9,GuildTower_6,Hero,HERO_HELENA,4,LEVEL_GUILD_TOWER_1379
TOURNAMEN_ENEMY_1440,1440,27,,10,GuildTower_19,Hero,HERO_ISSUS,4,LEVEL_GUILD_TOWER_1380
TOURNAMEN_ENEMY_1441,1441,27,,11,GuildTower_6,Hero,HERO_BARTLEY,5,LEVEL_GUILD_TOWER_1381
TOURNAMEN_ENEMY_1442,1442,27,,12,GuildTower_3,Hero,HERO_MINOROUS,5,LEVEL_GUILD_TOWER_1382
TOURNAMEN_ENEMY_1443,1443,27,,13,GuildTower_13,Hero,HERO_MARC,5,LEVEL_GUILD_TOWER_1383
TOURNAMEN_ENEMY_1444,1444,27,,14,GuildTower_1,Hero,HERO_KOBOLD_ARCHER,5,LEVEL_GUILD_TOWER_1384
TOURNAMEN_ENEMY_1445,1445,27,,15,GuildTower_6,Hero,HERO_ATROCE,6,LEVEL_GUILD_TOWER_1385
TOURNAMEN_ENEMY_1446,1446,27,,16,GuildTower_18,Hero,HERO_ALICE,6,LEVEL_GUILD_TOWER_1386
TOURNAMEN_ENEMY_1447,1447,27,,17,GuildTower_24,Hero,HERO_ORC_LORD,6,LEVEL_GUILD_TOWER_1387
TOURNAMEN_ENEMY_1448,1448,27,,18,GuildTower_7,Hero,HERO_ANTONIO,6,LEVEL_GUILD_TOWER_1388
TOURNAMEN_ENEMY_1449,1449,27,,19,GuildTower_14,Hero,HERO_HAROLD,6,LEVEL_GUILD_TOWER_1389
TOURNAMEN_ENEMY_1450,1450,27,,20,GuildTower_21,Hero,HERO_OWL_BARON,6,LEVEL_GUILD_TOWER_1390
TOURNAMEN_ENEMY_1451,1451,27,,21,GuildTower_15,Hero,HERO_GOLDEN_BUG,6,LEVEL_GUILD_TOWER_1391
TOURNAMEN_ENEMY_1452,1452,27,,22,GuildTower_4,Hero,HERO_MINI_DEMON,6,LEVEL_GUILD_TOWER_1392
TOURNAMEN_ENEMY_1453,1453,27,,23,GuildTower_6,Hero,HERO_DARK_ILLUSION,7,LEVEL_GUILD_TOWER_1393
TOURNAMEN_ENEMY_1454,1454,27,,24,GuildTower_18,Hero,HERO_DARK_LORD,7,LEVEL_GUILD_TOWER_1394
TOURNAMEN_ENEMY_1455,1455,27,,25,GuildTower_20,Hero,HERO_GOLDEN_BUG,7,LEVEL_GUILD_TOWER_1395
TOURNAMEN_ENEMY_1456,1456,27,,26,GuildTower_14,Hero,HERO_OWL_BARON,7,LEVEL_GUILD_TOWER_1396
TOURNAMEN_ENEMY_1457,1457,27,,27,GuildTower_1,Hero,HERO_ORK_HERO,8,LEVEL_GUILD_TOWER_1397
TOURNAMEN_ENEMY_1458,1458,27,,28,GuildTower_12,Hero,HERO_DOPPELGANGER,8,LEVEL_GUILD_TOWER_1398
TOURNAMEN_ENEMY_1459,1459,27,,29,GuildTower_15,Hero,HERO_ATROCE,8,LEVEL_GUILD_TOWER_1399
TOURNAMEN_ENEMY_1460,1460,27,,30,GuildTower_22,Hero,HERO_TURTLE_GENERAL,8,LEVEL_GUILD_TOWER_1400
TOURNAMEN_ENEMY_1461,1461,27,,31,GuildTower_6,Hero,HERO_HARWORD,9,LEVEL_GUILD_TOWER_1401
TOURNAMEN_ENEMY_1462,1462,27,,32,GuildTower_21,Hero,HERO_ORK_HERO,9,LEVEL_GUILD_TOWER_1402
TOURNAMEN_ENEMY_1463,1463,27,,33,GuildTower_22,Hero,HERO_MISTRESS,9,LEVEL_GUILD_TOWER_1403
TOURNAMEN_ENEMY_1464,1464,27,,34,GuildTower_15,Hero,HERO_G_RANDEL,9,LEVEL_GUILD_TOWER_1404
TOURNAMEN_ENEMY_1465,1465,27,,35,GuildTower_19,Hero,HERO_GARM,10,LEVEL_GUILD_TOWER_1405
TOURNAMEN_ENEMY_1466,1466,27,,36,GuildTower_4,Hero,HERO_BACSOJIN,10,LEVEL_GUILD_TOWER_1406
TOURNAMEN_ENEMY_1467,1467,27,,37,GuildTower_16,Hero,HERO_EDDGA,10,LEVEL_GUILD_TOWER_1407
TOURNAMEN_ENEMY_1468,1468,27,,38,GuildTower_9,Hero,HERO_CELIA,10,LEVEL_GUILD_TOWER_1408
TOURNAMEN_ENEMY_1469,1469,27,,39,GuildTower_6,Hero,HERO_MAGALETA,10,LEVEL_GUILD_TOWER_1409
TOURNAMEN_ENEMY_1470,1470,27,,40,GuildTower_23,Hero,HERO_HARWORD,10,LEVEL_GUILD_TOWER_1410
TOURNAMEN_ENEMY_1471,1471,27,,41,GuildTower_5,Hero,HERO_MAYA,10,LEVEL_GUILD_TOWER_1411
TOURNAMEN_ENEMY_1472,1472,27,,42,GuildTower_14,Hero,HERO_DOPPELGANGER,10,LEVEL_GUILD_TOWER_1412
TOURNAMEN_ENEMY_1473,1473,27,,43,GuildTower_10,Hero,HERO_G_RANDGRIS,10,LEVEL_GUILD_TOWER_1413
TOURNAMEN_ENEMY_1474,1474,27,,44,GuildTower_13,Hero,HERO_OSIRIS,10,LEVEL_GUILD_TOWER_1414
TOURNAMEN_ENEMY_1475,1475,27,,45,GuildTower_17,Hero,HERO_BAPHOMET,10,LEVEL_GUILD_TOWER_1415
TOURNAMEN_ENEMY_1476,1476,27,,46,GuildTower_7,Hero,HERO_DARK_LORD,10,LEVEL_GUILD_TOWER_1416
TOURNAMEN_ENEMY_1477,1477,27,,47,GuildTower_1,Hero,HERO_KNIGHT_OF_WINDSTORM,10,LEVEL_GUILD_TOWER_1417
TOURNAMEN_ENEMY_1478,1478,27,,48,GuildTower_12,Hero,HERO_DRACULA_BARON,10,LEVEL_GUILD_TOWER_1418
TOURNAMEN_ENEMY_1479,1479,27,,49,GuildTower_5,Hero,HERO_G_KATRINN,10,LEVEL_GUILD_TOWER_1419
TOURNAMEN_ENEMY_1480,1480,27,,50,GuildTower_24,Hero,HERO_HARWORD,10,LEVEL_GUILD_TOWER_1420
TOURNAMEN_ENEMY_1481,1481,27,,51,GuildTower_62,Hero,HERO_SHECI,10,LEVEL_GUILD_TOWER_1421
TOURNAMEN_ENEMY_1482,1482,27,,52,GuildTower_64,Hero,HERO_MAGALETA,10,LEVEL_GUILD_TOWER_1422
TOURNAMEN_ENEMY_1483,1483,27,,53,GuildTower_67,Hero,HERO_DARK_LORD,10,LEVEL_GUILD_TOWER_1423
TOURNAMEN_ENEMY_1484,1484,27,,54,GuildTower_71,Hero,HERO_MAYA,10,LEVEL_GUILD_TOWER_1424
TOURNAMEN_ENEMY_1485,1485,27,,55,GuildTower_77,Hero,HERO_CELIA,10,LEVEL_GUILD_TOWER_1425
TOURNAMEN_ENEMY_1486,1486,28,计数填1，表示线上玩家开始的第一轮,1,GuildTower_2,Hero,HERO_MUMMY,2,LEVEL_GUILD_TOWER_1426
TOURNAMEN_ENEMY_1487,1487,28,,2,GuildTower_3,Hero,HERO_RAYDRIC,2,LEVEL_GUILD_TOWER_1427
TOURNAMEN_ENEMY_1488,1488,28,,3,GuildTower_6,Hero,HERO_KOBOLD_ARCHER,3,LEVEL_GUILD_TOWER_1428
TOURNAMEN_ENEMY_1489,1489,28,,4,GuildTower_12,Hero,HERO_BARTLEY,3,LEVEL_GUILD_TOWER_1429
TOURNAMEN_ENEMY_1490,1490,28,,5,GuildTower_17,Hero,HERO_OBEAUNE,3,LEVEL_GUILD_TOWER_1430
TOURNAMEN_ENEMY_1491,1491,28,,6,GuildTower_7,Hero,HERO_GIORGILI,3,LEVEL_GUILD_TOWER_1431
TOURNAMEN_ENEMY_1492,1492,28,,7,GuildTower_14,Hero,HERO_ISSUS,4,LEVEL_GUILD_TOWER_1432
TOURNAMEN_ENEMY_1493,1493,28,,8,GuildTower_2,Hero,HERO_GOBLIN_2,4,LEVEL_GUILD_TOWER_1433
TOURNAMEN_ENEMY_1494,1494,28,,9,GuildTower_11,Hero,HERO_RAYDRIC,4,LEVEL_GUILD_TOWER_1434
TOURNAMEN_ENEMY_1495,1495,28,,10,GuildTower_16,Hero,HERO_VANESSA,4,LEVEL_GUILD_TOWER_1435
TOURNAMEN_ENEMY_1496,1496,28,,11,GuildTower_6,Hero,HERO_GOBLIN_LEADER,5,LEVEL_GUILD_TOWER_1436
TOURNAMEN_ENEMY_1497,1497,28,,12,GuildTower_3,Hero,HERO_MARC,5,LEVEL_GUILD_TOWER_1437
TOURNAMEN_ENEMY_1498,1498,28,,13,GuildTower_13,Hero,HERO_GOBLIN_LEADER,5,LEVEL_GUILD_TOWER_1438
TOURNAMEN_ENEMY_1499,1499,28,,14,GuildTower_4,Hero,HERO_WHISPER_BOSS,5,LEVEL_GUILD_TOWER_1439
TOURNAMEN_ENEMY_1500,1500,28,,15,GuildTower_1,Hero,HERO_HELENA,6,LEVEL_GUILD_TOWER_1440
TOURNAMEN_ENEMY_1501,1501,28,,16,GuildTower_18,Hero,HERO_LEIB_OLMAI,6,LEVEL_GUILD_TOWER_1441
TOURNAMEN_ENEMY_1502,1502,28,,17,GuildTower_24,Hero,HERO_DARK_ILLUSION,6,LEVEL_GUILD_TOWER_1442
TOURNAMEN_ENEMY_1503,1503,28,,18,GuildTower_7,Hero,HERO_NIGHTMARE_TERROR,6,LEVEL_GUILD_TOWER_1443
TOURNAMEN_ENEMY_1504,1504,28,,19,GuildTower_14,Hero,HERO_LEIB_OLMAI,6,LEVEL_GUILD_TOWER_1444
TOURNAMEN_ENEMY_1505,1505,28,,20,GuildTower_21,Hero,HERO_GRYPHON,6,LEVEL_GUILD_TOWER_1445
TOURNAMEN_ENEMY_1506,1506,28,,21,GuildTower_15,Hero,HERO_ALICE,6,LEVEL_GUILD_TOWER_1446
TOURNAMEN_ENEMY_1507,1507,28,,22,GuildTower_8,Hero,HERO_WANDER_MAN,6,LEVEL_GUILD_TOWER_1447
TOURNAMEN_ENEMY_1508,1508,28,,23,GuildTower_6,Hero,HERO_ORC_LORD,7,LEVEL_GUILD_TOWER_1448
TOURNAMEN_ENEMY_1509,1509,28,,24,GuildTower_18,Hero,HERO_NIGHTMARE_TERROR,7,LEVEL_GUILD_TOWER_1449
TOURNAMEN_ENEMY_1510,1510,28,,25,GuildTower_20,Hero,HERO_DARK_ILLUSION,7,LEVEL_GUILD_TOWER_1450
TOURNAMEN_ENEMY_1511,1511,28,,26,GuildTower_14,Hero,HERO_DARK_LORD,7,LEVEL_GUILD_TOWER_1451
TOURNAMEN_ENEMY_1512,1512,28,,27,GuildTower_3,Hero,HERO_NIGHTMARE_TERROR,8,LEVEL_GUILD_TOWER_1452
TOURNAMEN_ENEMY_1513,1513,28,,28,GuildTower_12,Hero,HERO_EDDGA,8,LEVEL_GUILD_TOWER_1453
TOURNAMEN_ENEMY_1514,1514,28,,29,GuildTower_15,Hero,HERO_ATROCE,8,LEVEL_GUILD_TOWER_1454
TOURNAMEN_ENEMY_1515,1515,28,,30,GuildTower_22,Hero,HERO_LEIB_OLMAI,8,LEVEL_GUILD_TOWER_1455
TOURNAMEN_ENEMY_1516,1516,28,,31,GuildTower_8,Hero,HERO_EDDGA,9,LEVEL_GUILD_TOWER_1456
TOURNAMEN_ENEMY_1517,1517,28,,32,GuildTower_21,Hero,HERO_BACSOJIN,9,LEVEL_GUILD_TOWER_1457
TOURNAMEN_ENEMY_1518,1518,28,,33,GuildTower_22,Hero,HERO_DOPPELGANGER,9,LEVEL_GUILD_TOWER_1458
TOURNAMEN_ENEMY_1519,1519,28,,34,GuildTower_15,Hero,HERO_TAO_GUNKA,9,LEVEL_GUILD_TOWER_1459
TOURNAMEN_ENEMY_1520,1520,28,,35,GuildTower_19,Hero,HERO_MAYA,10,LEVEL_GUILD_TOWER_1460
TOURNAMEN_ENEMY_1521,1521,28,,36,GuildTower_4,Hero,HERO_G_KATRINN,10,LEVEL_GUILD_TOWER_1461
TOURNAMEN_ENEMY_1522,1522,28,,37,GuildTower_16,Hero,HERO_MAGALETA,10,LEVEL_GUILD_TOWER_1462
TOURNAMEN_ENEMY_1523,1523,28,,38,GuildTower_2,Hero,HERO_DARK_LORD,10,LEVEL_GUILD_TOWER_1463
TOURNAMEN_ENEMY_1524,1524,28,,39,GuildTower_6,Hero,HERO_MISTRESS,10,LEVEL_GUILD_TOWER_1464
TOURNAMEN_ENEMY_1525,1525,28,,40,GuildTower_19,Hero,HERO_GARM,10,LEVEL_GUILD_TOWER_1465
TOURNAMEN_ENEMY_1526,1526,28,,41,GuildTower_8,Hero,HERO_PHREEONI,10,LEVEL_GUILD_TOWER_1466
TOURNAMEN_ENEMY_1527,1527,28,,42,GuildTower_14,Hero,HERO_BAPHOMET,10,LEVEL_GUILD_TOWER_1467
TOURNAMEN_ENEMY_1528,1528,28,,43,GuildTower_3,Hero,HERO_MAYA,10,LEVEL_GUILD_TOWER_1468
TOURNAMEN_ENEMY_1529,1529,28,,44,GuildTower_13,Hero,HERO_MISTRESS,10,LEVEL_GUILD_TOWER_1469
TOURNAMEN_ENEMY_1530,1530,28,,45,GuildTower_17,Hero,HERO_SHECI,10,LEVEL_GUILD_TOWER_1470
TOURNAMEN_ENEMY_1531,1531,28,,46,GuildTower_7,Hero,HERO_OSIRIS,10,LEVEL_GUILD_TOWER_1471
TOURNAMEN_ENEMY_1532,1532,28,,47,GuildTower_4,Hero,HERO_TURTLE_GENERAL,10,LEVEL_GUILD_TOWER_1472
TOURNAMEN_ENEMY_1533,1533,28,,48,GuildTower_12,Hero,HERO_DARK_SNAKE_LORD,10,LEVEL_GUILD_TOWER_1473
TOURNAMEN_ENEMY_1534,1534,28,,49,GuildTower_5,Hero,HERO_TAO_GUNKA,10,LEVEL_GUILD_TOWER_1474
TOURNAMEN_ENEMY_1535,1535,28,,50,GuildTower_24,Hero,HERO_G_RANDGRIS,10,LEVEL_GUILD_TOWER_1475
TOURNAMEN_ENEMY_1536,1536,28,,51,GuildTower_63,Hero,HERO_TAO_GUNKA,10,LEVEL_GUILD_TOWER_1476
TOURNAMEN_ENEMY_1537,1537,28,,52,GuildTower_65,Hero,HERO_G_RANDGRIS,10,LEVEL_GUILD_TOWER_1477
TOURNAMEN_ENEMY_1538,1538,28,,53,GuildTower_68,Hero,HERO_DARK_SNAKE_LORD,10,LEVEL_GUILD_TOWER_1478
TOURNAMEN_ENEMY_1539,1539,28,,54,GuildTower_72,Hero,HERO_KNIGHT_OF_WINDSTORM,10,LEVEL_GUILD_TOWER_1479
TOURNAMEN_ENEMY_1540,1540,28,,55,GuildTower_78,Hero,HERO_SEYREN,10,LEVEL_GUILD_TOWER_1480
TOURNAMEN_ENEMY_1541,1541,29,计数填1，表示线上玩家开始的第一轮,1,GuildTower_2,Hero,HERO_BON_GUN,2,LEVEL_GUILD_TOWER_1481
TOURNAMEN_ENEMY_1542,1542,29,,2,GuildTower_3,Hero,HERO_MUMMY,2,LEVEL_GUILD_TOWER_1482
TOURNAMEN_ENEMY_1543,1543,29,,3,GuildTower_6,Hero,HERO_RAYDRIC,3,LEVEL_GUILD_TOWER_1483
TOURNAMEN_ENEMY_1544,1544,29,,4,GuildTower_12,Hero,HERO_GOBLIN_1,3,LEVEL_GUILD_TOWER_1484
TOURNAMEN_ENEMY_1545,1545,29,,5,GuildTower_17,Hero,HERO_TYRRHENIA,3,LEVEL_GUILD_TOWER_1485
TOURNAMEN_ENEMY_1546,1546,29,,6,GuildTower_1,Hero,HERO_DALEME,3,LEVEL_GUILD_TOWER_1486
TOURNAMEN_ENEMY_1547,1547,29,,7,GuildTower_14,Hero,HERO_TYRRHENIA,4,LEVEL_GUILD_TOWER_1487
TOURNAMEN_ENEMY_1548,1548,29,,8,GuildTower_2,Hero,HERO_DALEME,4,LEVEL_GUILD_TOWER_1488
TOURNAMEN_ENEMY_1549,1549,29,,9,GuildTower_11,Hero,HERO_MUMMY,4,LEVEL_GUILD_TOWER_1489
TOURNAMEN_ENEMY_1550,1550,29,,10,GuildTower_1,Hero,HERO_KOBOLD_LEADER,4,LEVEL_GUILD_TOWER_1490
TOURNAMEN_ENEMY_1551,1551,29,,11,GuildTower_6,Hero,HERO_KOBOLD_ARCHER,5,LEVEL_GUILD_TOWER_1491
TOURNAMEN_ENEMY_1552,1552,29,,12,GuildTower_3,Hero,HERO_RAYDRIC,5,LEVEL_GUILD_TOWER_1492
TOURNAMEN_ENEMY_1553,1553,29,,13,GuildTower_13,Hero,HERO_VAGABOND_WOLF,5,LEVEL_GUILD_TOWER_1493
TOURNAMEN_ENEMY_1554,1554,29,,14,GuildTower_4,Hero,HERO_MASTERING,5,LEVEL_GUILD_TOWER_1494
TOURNAMEN_ENEMY_1555,1555,29,,15,GuildTower_1,Hero,HERO_DARK_ILLUSION,6,LEVEL_GUILD_TOWER_1495
TOURNAMEN_ENEMY_1556,1556,29,,16,GuildTower_18,Hero,HERO_LEIB_OLMAI,6,LEVEL_GUILD_TOWER_1496
TOURNAMEN_ENEMY_1557,1557,29,,17,GuildTower_24,Hero,HERO_PETIT,6,LEVEL_GUILD_TOWER_1497
TOURNAMEN_ENEMY_1558,1558,29,,18,GuildTower_7,Hero,HERO_DEVILING,6,LEVEL_GUILD_TOWER_1498
TOURNAMEN_ENEMY_1559,1559,29,,19,GuildTower_14,Hero,HERO_GIORGILI,6,LEVEL_GUILD_TOWER_1499
TOURNAMEN_ENEMY_1560,1560,29,,20,GuildTower_21,Hero,HERO_DELETER,6,LEVEL_GUILD_TOWER_1500
TOURNAMEN_ENEMY_1561,1561,29,,21,GuildTower_15,Hero,HERO_GOLDEN_BUG,6,LEVEL_GUILD_TOWER_1501
TOURNAMEN_ENEMY_1562,1562,29,,22,GuildTower_4,Hero,HERO_NIGHTMARE_TERROR,6,LEVEL_GUILD_TOWER_1502
TOURNAMEN_ENEMY_1563,1563,29,,23,GuildTower_2,Hero,HERO_ANGELING,7,LEVEL_GUILD_TOWER_1503
TOURNAMEN_ENEMY_1564,1564,29,,24,GuildTower_18,Hero,HERO_GOLDEN_BUG,7,LEVEL_GUILD_TOWER_1504
TOURNAMEN_ENEMY_1565,1565,29,,25,GuildTower_20,Hero,HERO_MINI_DEMON,7,LEVEL_GUILD_TOWER_1505
TOURNAMEN_ENEMY_1566,1566,29,,26,GuildTower_14,Hero,HERO_DEVILING,7,LEVEL_GUILD_TOWER_1506
TOURNAMEN_ENEMY_1567,1567,29,,27,GuildTower_3,Hero,HERO_ALICE,8,LEVEL_GUILD_TOWER_1507
TOURNAMEN_ENEMY_1568,1568,29,,28,GuildTower_12,Hero,HERO_DEVILING,8,LEVEL_GUILD_TOWER_1508
TOURNAMEN_ENEMY_1569,1569,29,,29,GuildTower_15,Hero,HERO_TURTLE_GENERAL,8,LEVEL_GUILD_TOWER_1509
TOURNAMEN_ENEMY_1570,1570,29,,30,GuildTower_24,Hero,HERO_ALICE,8,LEVEL_GUILD_TOWER_1510
TOURNAMEN_ENEMY_1571,1571,29,,31,GuildTower_5,Hero,HERO_MISTRESS,9,LEVEL_GUILD_TOWER_1511
TOURNAMEN_ENEMY_1572,1572,29,,32,GuildTower_21,Hero,HERO_TAO_GUNKA,9,LEVEL_GUILD_TOWER_1512
TOURNAMEN_ENEMY_1573,1573,29,,33,GuildTower_22,Hero,HERO_DARK_LORD,9,LEVEL_GUILD_TOWER_1513
TOURNAMEN_ENEMY_1574,1574,29,,34,GuildTower_15,Hero,HERO_PHREEONI,9,LEVEL_GUILD_TOWER_1514
TOURNAMEN_ENEMY_1575,1575,29,,35,GuildTower_19,Hero,HERO_OSIRIS,10,LEVEL_GUILD_TOWER_1515
TOURNAMEN_ENEMY_1576,1576,29,,36,GuildTower_4,Hero,HERO_ORK_HERO,10,LEVEL_GUILD_TOWER_1516
TOURNAMEN_ENEMY_1577,1577,29,,37,GuildTower_16,Hero,HERO_DRACULA_BARON,10,LEVEL_GUILD_TOWER_1517
TOURNAMEN_ENEMY_1578,1578,29,,38,GuildTower_2,Hero,HERO_GARM,10,LEVEL_GUILD_TOWER_1518
TOURNAMEN_ENEMY_1579,1579,29,,39,GuildTower_7,Hero,HERO_G_EREMES,10,LEVEL_GUILD_TOWER_1519
TOURNAMEN_ENEMY_1580,1580,29,,40,GuildTower_23,Hero,HERO_ORK_HERO,10,LEVEL_GUILD_TOWER_1520
TOURNAMEN_ENEMY_1581,1581,29,,41,GuildTower_15,Hero,HERO_SHECI,10,LEVEL_GUILD_TOWER_1521
TOURNAMEN_ENEMY_1582,1582,29,,42,GuildTower_14,Hero,HERO_MOONLIGHT,10,LEVEL_GUILD_TOWER_1522
TOURNAMEN_ENEMY_1583,1583,29,,43,GuildTower_3,Hero,HERO_EDDGA,10,LEVEL_GUILD_TOWER_1523
TOURNAMEN_ENEMY_1584,1584,29,,44,GuildTower_13,Hero,HERO_DOPPELGANGER,10,LEVEL_GUILD_TOWER_1524
TOURNAMEN_ENEMY_1585,1585,29,,45,GuildTower_17,Hero,HERO_MAGALETA,10,LEVEL_GUILD_TOWER_1525
TOURNAMEN_ENEMY_1586,1586,29,,46,GuildTower_7,Hero,HERO_G_RANDGRIS,10,LEVEL_GUILD_TOWER_1526
TOURNAMEN_ENEMY_1587,1587,29,,47,GuildTower_18,Hero,HERO_SHECI,10,LEVEL_GUILD_TOWER_1527
TOURNAMEN_ENEMY_1588,1588,29,,48,GuildTower_12,Hero,HERO_PHREEONI,10,LEVEL_GUILD_TOWER_1528
TOURNAMEN_ENEMY_1589,1589,29,,49,GuildTower_19,Hero,HERO_G_EREMES,10,LEVEL_GUILD_TOWER_1529
TOURNAMEN_ENEMY_1590,1590,29,,50,GuildTower_24,Hero,HERO_TAO_GUNKA,10,LEVEL_GUILD_TOWER_1530
TOURNAMEN_ENEMY_1591,1591,29,,51,GuildTower_50,Hero,HERO_SHECI,10,LEVEL_GUILD_TOWER_1531
TOURNAMEN_ENEMY_1592,1592,29,,52,GuildTower_52,Hero,HERO_OSIRIS,10,LEVEL_GUILD_TOWER_1532
TOURNAMEN_ENEMY_1593,1593,29,,53,GuildTower_54,Hero,HERO_MOONLIGHT,10,LEVEL_GUILD_TOWER_1533
TOURNAMEN_ENEMY_1594,1594,29,,54,GuildTower_59,Hero,HERO_OSIRIS,10,LEVEL_GUILD_TOWER_1534
TOURNAMEN_ENEMY_1595,1595,29,,55,GuildTower_61,Hero,HERO_MAGALETA,10,LEVEL_GUILD_TOWER_1535
TOURNAMEN_ENEMY_1596,1596,30,计数填1，表示线上玩家开始的第一轮,1,GuildTower_2,Hero,HERO_GOBLIN_LEADER,2,LEVEL_GUILD_TOWER_1536
TOURNAMEN_ENEMY_1597,1597,30,,2,GuildTower_8,Hero,HERO_BON_GUN,2,LEVEL_GUILD_TOWER_1537
