_ID,_VALUE,#Name:string,NameKey:loc,Lv:int[],HideUIName:bool,DesKey:loc[],ShortDesKey:loc,DamageType:string,#Parameter1Name:string,Parameter1:obsint[],#Parameter2Name:string,Parameter2:obsint[],#Parameter3Name:string,Parameter3:obsint[],#Parameter4Name:string,Parameter4:obsint[],#Parameter5Name:string,Parameter5:obsint[],#Parameter6Name:string,Parameter6:obsint[],PhysicalFactor:decimal[],MagicFactor:decimal[],BaseDamage:int[],CriticalHit:int[],CriticalDamage:int[],AdjustFactor:int,TargetTeam:string,TriggerConfig:int[][],TriggerType:string,TriggerCount:int[],IconSprite:string,CoolTime:int[],AnimationType:int,AnimationName:string,Priority:int,AttributeType:string[][],AttributeNum:decimal[][],AttributeKind:string[][],BuffTarget:string[],SkillBuff:bool,PassiveKind:string,SpecialType:string[],UnlockCondition:loc
PASSIVE_BOSS_BEAR_WHITE_CURE,99010,白熊全体恢复（同时）,LOC_PAN_GOD_BOSS_CHARACTER_ORC_SKILL_NAME_4,1,,LOC_PAN_GOD_BOSS_CHARACTER_DIFFUSE_SKILL_NAME_1,,Magical,治疗血量千分比,300,生效延迟时间/10,18,触发间隔/10,180,触发血量千分比,500,,,,,0,0,0,0,0,0,Friendly,,,0,ICON_PASSIVE_CLEMENTIA,0,100,Skill2,10,,,,Hero,FALSE,Passive,Ani:32#50,
,,,,2,,,,,,500,,18,,180,,500,,,,,0,0,0,0,0,,,,,0,,0,,,,,,,Hero,,,,
,,,,3,,,,,,1000,,18,,180,,500,,,,,0,0,0,0,0,,,,,0,,0,,,,,,,Hero,,,,
PASSIVE_BOSS_BEAR_BLACK_DOWN,99011,黑熊范围降攻,LOC_PAN_GOD_BOSS_CHARACTER_ORC_SKILL_NAME_5,1,,LOC_PAN_GOD_BOSS_CHARACTER_DIFFUSE_SKILL_NAME_1,,Magical,范围半径/10,300,持续时间/10,80,双攻下降千分比,500,生效延迟时间/10,18,,,,,0,0,0,0,0,0,Enemy,10#20,Time,0,ICON_PASSIVE_CLEMENTIA,0,100,Skill2,10,,,,Hero,FALSE,Passive,Ani:36#52,
,,,,2,,,,,,3000,,80,,950,,18,,,,,0,0,0,0,0,,,10#20,Time,0,,0,,,,,,,Hero,,,,
,,,,3,,,,,,3000,,99999,,950,,18,,,,,0,0,0,0,0,,,10#20,Time,0,,0,,,,,,,Hero,,,,
PASSIVE_BOSS_NODEBUFF_CONTROL,99012,免疫Debuff限制Control,LOC_PAN_GOD_BOSS_CHARACTER_MAYA_SKILL_NAME_1,1,,LOC_PAN_GOD_BOSS_CHARACTER_DIFFUSE_SKILL_NAME_1,,Magical,减少控制状态的时间千分比,500,是否接受来自自身的DEBUFF,0,自身是否缠绕特效 id,0,,,,,,,0,0,0,0,0,0,Enemy,,,0,ICON_PASSIVE_CLEMENTIA,0,,,,,,,Hero,FALSE,Passive,,
,,,,2,,,,,,990,,0,,0,,,,,,,0,0,0,0,0,,,,,0,,0,,,,,,,Hero,,,,
,,,,3,,,,,,1000,,0,,0,,,,,,,0,0,0,0,0,,,,,0,,0,,,,,,,Hero,,,,
,,,,4,,,,,,990,,0,,10456,,,,,,,0,0,0,0,0,,,,,0,,0,,,,,,,Hero,,,,
PASSIVE_BOSS_NOEMENYCURE,99013,禁疗和扣血,LOC_PAN_GOD_BOSS_CHARACTER_MAYA_SKILL_NAME_2,1,,LOC_PAN_GOD_BOSS_CHARACTER_DIFFUSE_SKILL_NAME_1,,Magical,造成目标最大血量千分比伤害,0,伤害时间间隔/10,10,治疗转换伤害千分比,500,,,,,,,0,0,0,0,0,0,Enemy,,,0,ICON_PASSIVE_CLEMENTIA,0,900,,,,,,Hero,FALSE,Passive,,
,,,,2,,,,,,0,,10,,1000,,,,,,,0,0,0,0,0,,,,,0,,0,,,,,,,Hero,,,,
,,,,3,,,,,,5,,10,,1000,,,,,,,0,0,0,0,0,,,,,0,,0,,,,,,,Hero,,,,
PASSIVE_BOSS_WOLF_1,99014,狼攻击1,LOC_PAN_GOD_BOSS_CHARACTER_MAYA_SKILL_NAME_3,1,,LOC_PAN_GOD_BOSS_CHARACTER_DIFFUSE_SKILL_NAME_1,,Physical,范围半径/10,130,角度,150,生效延迟时间/10,18,,,,,,,2,0,0,0,0,0,Enemy,3,AttackNum,0,ICON_PASSIVE_CLEMENTIA,15,100,Skill1,10,,,,Hero,FALSE,Passive,Ani:22#42,
PASSIVE_BOSS_WOLF_2,99015,狼攻击2,LOC_PAN_GOD_BOSS_CHARACTER_MAYA_SKILL_NAME_4,1,,LOC_PAN_GOD_BOSS_CHARACTER_DIFFUSE_SKILL_NAME_1,,Physical,范围半径/10,160,眩晕时间/10,30,生效延迟时间/10,15,,,,,,,3,0,0,0,0,0,Enemy,5,AttackNum,0,ICON_PASSIVE_CLEMENTIA,15,100,Skill2,9,,,,Hero,FALSE,Passive,Ani:13#35,
,,,,2,,,,,范围半径/10,160,眩晕时间/10,30,生效延迟时间/10,15,,,,,,,3,0,0,0,0,,,4,AttackNum,0,,15,,,,,,,Hero,,,,
,,,,3,,,,,范围半径/10,160,眩晕时间/10,30,生效延迟时间/10,15,,,,,,,3,0,0,0,0,,,3,AttackNum,0,,15,,,,,,,Hero,,,,
PASSIVE_BOSS_WOLF_3,99016,狼攻击3,LOC_PAN_GOD_BOSS_CHARACTER_MAYA_SKILL_NAME_5,1,,LOC_PAN_GOD_BOSS_CHARACTER_DIFFUSE_SKILL_NAME_1,,Physical,范围半径/10,3000,沉默时间/10,50,生效延迟时间/10,12,,,,,,,4.5,0,0,0,0,0,Enemy,3,AttackNum,0,ICON_PASSIVE_CLEMENTIA,15,200,Skill3,8,,,,Hero,FALSE,Passive,Ani:25#42,
PASSIVE_BOSS_CATTLE_BUFF,99017,牛免疫Debuff,LOC_PAN_GOD_BOSS_CHARACTER_DARK_RANDGRIS_SKILL_NAME_1,1,,LOC_PAN_GOD_BOSS_CHARACTER_DIFFUSE_SKILL_NAME_1,,Magical,减少控制状态的时间千分比,500,是否接受来自自身的DEBUFF,0,自身是否缠绕特效 id,0,,,,,,,0,0,0,0,0,0,Enemy,,,0,ICON_PASSIVE_CLEMENTIA,0,,,8,,,,Hero,FALSE,Passive,,
PASSIVE_BOSS_FORCE_CAST_SKILL,99018,必须释放技能,LOC_PAN_GOD_BOSS_CHARACTER_DARK_RANDGRIS_SKILL_NAME_2,1,,LOC_PAN_GOD_BOSS_CHARACTER_DIFFUSE_SKILL_NAME_1,,Magical,随机数量,1,释放技能倒计时/10,32,扣血千分比,500,,,,,,,0,0,0,0,0,0,Enemy,6,AttackNum,0,ICON_PASSIVE_CLEMENTIA,0,200,Skill1,10,,,,Hero,FALSE,Passive,Ani:15#33,
,,,,2,,,,,,2,,32,,500,,,,,,,0,0,0,0,0,,,6,AttackNum,0,,0,,,,,,,Hero,,,,
,,,,3,,,,,,2,,32,,1000,,,,,,,0,0,0,0,0,,,6,AttackNum,0,,0,,,,,,,Hero,,,,
PASSIVE_BOSS_CATTLE_ATK,99019,牛全屏攻击,LOC_PAN_GOD_BOSS_CHARACTER_DARK_RANDGRIS_SKILL_NAME_3,1,,LOC_PAN_GOD_BOSS_CHARACTER_DIFFUSE_SKILL_NAME_1,,Magical,技能被动触发后/10s,50,生效延迟时间/10,22,,,,,,,,,0,4,0,0,0,0,Enemy,,,0,ICON_PASSIVE_CLEMENTIA,0,200,Skill2,9,,,,Hero,FALSE,Passive,Ani:22#45,
,,,,2,,,,,,0,,22,,,,,,,,,0,4,0,0,0,,,,,0,,0,,,,,,,Hero,,,,
PASSIVE_BOSS_CATTLE_SUMMON,99020,牛召唤小弟,LOC_PAN_GOD_BOSS_CHARACTER_DARK_RANDGRIS_SKILL_NAME_4,1,,LOC_PAN_GOD_BOSS_CHARACTER_DIFFUSE_SKILL_NAME_1,,Magical,自身随机半径/10,300,小弟为自身血量的千分比,18,小弟被动的等级,1,,,,,,,0,0,0,0,0,0,Enemy,120,AttackPer,0,ICON_PASSIVE_CLEMENTIA,14,200,Skill3,8,,,,Hero,FALSE,Passive,Ani:12#25,
,,,,2,,,,,,300,,12,,1,,,,,,,0,0,0,0,0,,,120,AttackPer,0,,14,,,,,,,Hero,,,,
,,,,3,,,,,,300,,8,,1,,,,,,,0,0,0,0,0,,,150,AttackPer,0,,8,,,,,,,Hero,,,,
,,,,4,,,,,,300,,8,,2,,,,,,,0,0,0,0,0,,,150,AttackPer,0,,8,,,,,,,Hero,,,,
PASSIVE_BOSS_CATTLE_CURE,99021,牛小弟补血,LOC_PAN_GOD_BOSS_CHARACTER_DARK_RANDGRIS_SKILL_NAME_5,1,,LOC_PAN_GOD_BOSS_CHARACTER_DIFFUSE_SKILL_NAME_1,,Magical,补血间隔/10,10,补血为血量最大值的千分比,50,是否只给boss补血(1只给boss，0给全体),1,,,,,,,0,0,0,0,0,0,Enemy,,,0,ICON_PASSIVE_CLEMENTIA,0,200,Skill,8,,,,Hero,FALSE,Passive,,
,,,,2,,,,,,10,,50,,0,,,,,,,0,0,0,0,0,,,,,0,ICON_PASSIVE_CLEMENTIA,0,,,,,,,Hero,,,,
PASSIVE_BOSS_SUPER_KNIGHT_ATTACK,99022,巴风特-超级骑乘攻击,LOC_PAN_WORLD_BOSS_CHARACTER_SKILL_NAME_3,1,,LOC_PAN_GOD_BOSS_CHARACTER_DIFFUSE_SKILL_NAME_1,,Physical,随次数递减千分比,0,攻击增加千分比,300,被攻击获得攻速增加千分比,2000,每秒恢复最大生命值千分比,30,持续时间/10,200,生效延迟时间/10,18,2.5,0,0,0,0,0,Enemy,30#99,Time,5,ICON_PASSIVE_CLEMENTIA,0,200,Skill1,9,,,,Hero,FALSE,Passive,Ani:45#100#HeroAddDamage:500#1000,
,,,,2,,,,,,200,,300,,2000,,30,,200,,18,2.5,0,0,0,0,,,18#18,,5,,0,,,,,,,Hero,,,HeroAddDamage:500#1000,
PASSIVE_BOSS_SUPER_THUNDER_BLAST,99023,巴风特-超级雷暴,LOC_PAN_WORLD_BOSS_CHARACTER_SKILL_NAME_4,1,,LOC_PAN_GOD_BOSS_CHARACTER_DIFFUSE_SKILL_NAME_1,,Physical,正前方距离/10,200,伤害半径/10,250,生命值低于千分比,700,额外造成伤害千分比,1000,生效延迟时间/10,12,,,16,0,0,0,0,0,Enemy,4,AttackNum,0,ICON_PASSIVE_CLEMENTIA,0,200,Passive2,8,,,,Hero,FALSE,Passive,Ani:19#38,
PASSIVE_BOSS_DARK_BLAST,99024,巴风特-暗暴,LOC_PAN_WORLD_BOSS_CHARACTER_SKILL_NAME_5,1,,LOC_PAN_GOD_BOSS_CHARACTER_DIFFUSE_SKILL_NAME_1,,Physical,对多少个军团伤害,2,眩晕时间/10,50,生效延迟时间/10,15,,,,,,,1,0,0,0,0,0,Enemy,200,AttackPer,0,ICON_PASSIVE_CLEMENTIA,8,200,Skill3,7,,,,Hero,FALSE,Passive,Ani:26#42,
PASSIVE_BOSS_BLOOD_BAT,99025,血蝠,LOC_PAN_WORLD_BOSS_CHARACTER_SKILL2_NAME_2,1,,LOC_PAN_GOD_BOSS_CHARACTER_DIFFUSE_SKILL_NAME_1,,Physical,额外复数对象,4,击杀时增加物理伤害千分比,50,物理伤害增加最大层数,99,,,,,,,0,0,0,0,0,0,Enemy,1,Kill,0,ICON_PASSIVE_CLEMENTIA,8,900,,7,,,,Hero,FALSE,Passive,,
PASSIVE_BOSS_BLOOD_SHIELD,99026,血盾,LOC_PAN_WORLD_BOSS_CHARACTER_SKILL2_NAME_3,1,,LOC_PAN_GOD_BOSS_CHARACTER_DIFFUSE_SKILL_NAME_1,,Physical,护盾持续时间/10,100,物理护盾血量万分比,70,魔法护盾血量万分比,70,,,,,,,0,0,0,0,0,0,Enemy,13#8,Time,2,ICON_PASSIVE_CLEMENTIA,8,200,Skill3,7,,,,Hero,FALSE,Passive,Ani:27#42,
PASSIVE_BOSS_BLOOD_SLAY,99027,血之杀戮,LOC_PAN_WORLD_BOSS_CHARACTER_SKILL2_NAME_4,1,,LOC_PAN_GOD_BOSS_CHARACTER_DIFFUSE_SKILL_NAME_1,,Physical,,,,,,,,,,,,,6.2,0,0,0,0,0,Enemy,5,AttackNum,0,ICON_PASSIVE_CLEMENTIA,8,200,Skill3,7,,,,Hero,FALSE,Passive,Ani:12#30,
PASSIVE_BOSS_BLOOD_BAPTISM,99028,血之洗礼,LOC_PAN_WORLD_BOSS_CHARACTER_SKILL2_NAME_5,1,,LOC_PAN_GOD_BOSS_CHARACTER_DIFFUSE_SKILL_NAME_1,,Physical,,,,,,,,,,,,,4,0,0,0,0,0,Enemy,45,Time,1,ICON_PASSIVE_CLEMENTIA,8,200,Skill3,7,,,,Hero,FALSE,Passive,Ani:30#46,
PASSIVE_BOSS_CONTROL,99029,限制Control,LOC_PAN_GOD_BOSS_CHARACTER_MAYA_SKILL_NAME_1,1,,LOC_PAN_GOD_BOSS_CHARACTER_DIFFUSE_SKILL_NAME_1,,Magical,减少控制状态的时间千分比,500,,,,,,,,,,,0,0,0,0,0,0,Enemy,,,0,ICON_PASSIVE_CLEMENTIA,0,,,,,,,Hero,FALSE,Passive,,
BOSS_DESERT_FIRE_BODY,99030,禁魔绷带,LOC_SKILL_NAMECN_BOSS_DESERT_FIRE_BODY,1,,LOC_SKILL_DES_BOSS_DESERT_FIRE_BODY,,Magical,自身减伤魔法伤害千分比,500,增加火元素伤害千分比,500,持续时间/10,200,被击穿后持续时间/10,80,被击穿后魔法加伤千分比,500,击穿需要hp千分比,50,0,0,0,0,0,0,Friendly,0,Time,1,ICON_PASSIVE_CLEMENTIA,0,900,,,,,,Hero,FALSE,Passive,,
,,,,2,,LOC_SKILL_DES_BOSS_DESERT_FIRE_BODY,,Magical,自身减伤魔法伤害千分比,900,增加火元素伤害千分比,400,持续时间/10,200,被击穿后持续时间/10,60,被击穿后魔法加伤千分比,500,击穿需要hp千分比,50,0,0,0,0,0,0,Friendly,0,,1,ICON_PASSIVE_CLEMENTIA,0,,,,,,,Hero,,,,
BOSS_DESERT_WATER_BODY,99031,流沙之躯,LOC_SKILL_NAMECN_BOSS_DESERT_WATER_BODY,1,,LOC_SKILL_DES_BOSS_DESERT_WATER_BODY,,Magical,自身减伤物理伤害千分比,500,增加水元素伤害千分比,500,持续时间/10,200,被击穿后持续时间/10,80,被击穿后物理加伤千分比,500,击穿需要hp千分比,50,0,0,0,0,0,0,Friendly,0,Time,1,ICON_PASSIVE_CLEMENTIA,0,900,,,,,,Hero,FALSE,Passive,,
,,,,2,,LOC_SKILL_DES_BOSS_DESERT_WATER_BODY,,Magical,自身减伤物理伤害千分比,900,增加水元素伤害千分比,400,持续时间/10,200,被击穿后持续时间/10,60,被击穿后物理加伤千分比,500,击穿需要hp千分比,50,0,0,0,0,0,0,Friendly,0,,1,ICON_PASSIVE_CLEMENTIA,0,,,,,,,Hero,,,,
BOSS_SANDSTONE_EXHALATION,99032,砂石吐息,LOC_SKILL_NAMECN_BOSS_SANDSTONE_EXHALATION,1,,LOC_SKILL_DES_BOSS_SANDSTONE_EXHALATION,,Physical,伤害半径/10,220,伤害角度,75,石化持续时间/10,30,石化增加护甲千分比,10,,,,,5,0,0,0,0,0,Enemy,5,AttackNum,0,ICON_PASSIVE_CLEMENTIA,0,100,Skill1,,,,,Hero,FALSE,Passive,Ani:26#35,
,,,,2,,LOC_SKILL_DES_BOSS_SANDSTONE_EXHALATION,,Physical,伤害半径/10,220,伤害角度,75,石化持续时间/10,30,石化增加护甲千分比,10,,,,,8,0,0,0,0,0,Enemy,4,,0,ICON_PASSIVE_CLEMENTIA,0,,,,,,,Hero,,,,
BOSS_SUMMON_MUMMIES,99033,召唤木乃伊,LOC_SKILL_NAMECN_BOSS_SUMMON_MUMMIES,1,,LOC_SKILL_DES_BOSS_SUMMON_MUMMIES,,Magical,召唤数量,3,重生被动等级,1,暗黑怨念等级,2,y轴偏移，让多个召唤平铺/10,60,召唤物魔物value,586,,,0,0,0,0,0,0,Friendly,5#15,Time,0,ICON_PASSIVE_CLEMENTIA,0,900,,,,,,Hero,FALSE,Passive,,
,,,,2,,LOC_SKILL_DES_BOSS_SUMMON_MUMMIES,,Magical,召唤数量,5,重生被动等级,1,暗黑怨念等级,3,y轴偏移，让多个召唤平铺/10,60,召唤物魔物value,587,,,0,0,0,0,0,0,Friendly,5#15,,0,ICON_PASSIVE_CLEMENTIA,0,,,,,,,Hero,,,,
SUMMON_MUMMIES_REBORN,99034,木乃伊重生,LOC_SKILL_NAMECN_SUMMON_MUMMIES_REBORN,1,,LOC_SKILL_DES_SUMMON_MUMMIES_REBORN,,Magical,复活cd时间/10,50,,,,,,,,,,,0,0,0,0,0,0,Friendly,,,0,ICON_PASSIVE_CLEMENTIA,0,900,,,,,,Hero,FALSE,Passive,,
,,,,2,,LOC_SKILL_DES_SUMMON_MUMMIES_REBORN,,Magical,复活cd时间/10,50,,,,,,,,,,,0,0,0,0,0,0,Friendly,,,0,ICON_PASSIVE_CLEMENTIA,0,,,,,,,Hero,,,,
BOSS_INCARNATE_SANDSTORM,99035,化身沙暴,LOC_SKILL_NAMECN_BOSS_INCARNATE_SANDSTORM,1,,LOC_SKILL_DES_BOSS_INCARNATE_SANDSTORM,,Physical,触发的hp区间1/千分比,0,触发的hp区间2/千分比,600,持续时间/10,100,增加已方攻速/千分比,300,降低敌方攻速/千分比,300,,,0.2,0,0,0,0,0,Enemy,,,0,ICON_PASSIVE_CLEMENTIA,25,200,Skill2,,AttackSpeed,0.1,Percentage,Hero,FALSE,Passive,Ani:14#37,
,,,,2,,LOC_SKILL_DES_BOSS_INCARNATE_SANDSTORM,,Physical,触发的hp区间1/千分比,0,触发的hp区间2/千分比,850,持续时间/10,100,增加已方攻速/千分比,750,降低敌方攻速/千分比,750,,,0.5,0,0,0,0,0,Enemy,,,0,ICON_PASSIVE_CLEMENTIA,25,,,,AttackSpeed,0.45,Percentage,Hero,,,,
BOSS_DEAD_DOMAIN,99036,死亡领域,LOC_PAN_WORLD_BOSS_CHARACTER_SKILL3_NAME_2,1,,LOC_PAN_WORLD_BOSS_CHARACTER_SKILL4_DES_2,,Physical,伤害半径/10,220,持续时间/10,50,降低护甲千分比,500,秒杀血量千分比,500,,,,,0,0,0,0,0,0,Enemy,5#10,Time,0,ICON_PASSIVE_CLEMENTIA,0,100,Passive_Boss_1,,,,,Hero,FALSE,Passive,Ani:15#25,
BOSS_ANNIHILATION_COMBO,99037,超湮灭挥击,LOC_PAN_WORLD_BOSS_CHARACTER_SKILL3_NAME_3,1,,LOC_PAN_WORLD_BOSS_CHARACTER_SKILL4_DES_3,,Physical,伤害半径/10,200,伤害角度,120,重伤 增伤千分比,200,重伤 减少治疗千分比,100,重伤 持续时间/10,50,重伤 buff层数,5,3.5,0,0,0,0,0,Enemy,3,AttackNum,0,ICON_PASSIVE_CLEMENTIA,0,100,Attack2,,,,,Hero,FALSE,Passive,,
BOSS_CURSE_OUT_SHIELD,99038,超诅咒之盾,LOC_PAN_WORLD_BOSS_CHARACTER_SKILL3_NAME_4,1,,LOC_PAN_WORLD_BOSS_CHARACTER_SKILL4_DES_4,,Physical,魔物数量,2,伤害半径/10,50,恐惧 降低攻速千分比,500,恐惧 降低双攻千分比,500,恐惧 持续时间/10,60,,,2.5,0,0,0,0,0,Enemy,20#1,MadeDamage,0,ICON_PASSIVE_CLEMENTIA,14,100,Skill,,,,,Hero,FALSE,Passive,,
BOSS_FEAR_INCARNATE,99039,恐惧化身,LOC_PAN_WORLD_BOSS_CHARACTER_SKILL3_NAME_5,1,,LOC_PAN_WORLD_BOSS_CHARACTER_SKILL4_DES_5,,Physical,持续时间/10,100,恐惧 降低攻速千分比,500,恐惧 降低双攻千分比,500,恐惧 持续时间/10,60,,,,,0,0,0,0,0,0,Enemy,30#99,Time,0,ICON_PASSIVE_CLEMENTIA,0,200,Passive_Boss_2,,,,,Hero,FALSE,Passive,Ani:58#75,
,,,,2,,LOC_PAN_WORLD_BOSS_CHARACTER_SKILL4_DES_5,,Physical,持续时间/10,100,恐惧 降低攻速千分比,500,恐惧 降低双攻千分比,500,恐惧 持续时间/10,60,,,,,0,0,0,0,0,0,Enemy,4#30,Time,0,ICON_PASSIVE_CLEMENTIA,0,,,,,,,Hero,,,Ani:58#75,
PASSIVE_BOSS_FURIOUS,99040,冰川之怒,LOC_SKILL_NAMECN_PASSIVE_BOSS_FURIOUS,1,,LOC_NONE,,Magical,狂暴时间/10,100,累计火属性伤害,200000,卡仑晕眩时间/10,30,攻速提升千分比,150,,,,,0,0,0,0,0,0,Friendly,350,HPPer,0,ICON_PASSIVE_CLEMENTIA,16,200,Skill1,,,,,Hero,FALSE,Passive,Ani:1#32,
,,,,2,,LOC_NONE,,Magical,狂暴时间/10,100,累计火属性伤害,250000,卡仑晕眩时间/10,30,攻速提升千分比,150,,,,,0,0,0,0,0,0,Friendly,350,HPPer,0,ICON_PASSIVE_CLEMENTIA,16,200,Skill1,,,,,Hero,FALSE,Passive,Ani:1#32,
,,,,3,,LOC_NONE,,Magical,狂暴时间/10,100,累计火属性伤害,360000,卡仑晕眩时间/10,30,攻速提升千分比,200,,,,,0,0,0,0,0,0,Friendly,500,HPPer,0,ICON_PASSIVE_CLEMENTIA,16,200,Skill1,,,,,Hero,FALSE,Passive,Ani:1#32,
,,,,4,,LOC_NONE,,Magical,狂暴时间/10,100,累计火属性伤害,480000,卡仑晕眩时间/10,30,攻速提升千分比,200,,,,,0,0,0,0,0,0,Friendly,500,HPPer,0,ICON_PASSIVE_CLEMENTIA,16,200,Skill1,,,,,Hero,FALSE,Passive,Ani:1#32,
,,,,5,,LOC_NONE,,Magical,狂暴时间/10,100,累计火属性伤害,720000,卡仑晕眩时间/10,30,攻速提升千分比,250,,,,,0,0,0,0,0,0,Friendly,500,HPPer,0,ICON_PASSIVE_CLEMENTIA,16,200,Skill1,,,,,Hero,FALSE,Passive,Ani:1#32,
,,,,6,,LOC_NONE,,Magical,狂暴时间/10,100,累计火属性伤害,1200000,卡仑晕眩时间/10,30,攻速提升千分比,250,,,,,0,0,0,0,0,0,Friendly,500,HPPer,0,ICON_PASSIVE_CLEMENTIA,16,200,Skill1,,,,,Hero,FALSE,Passive,Ani:1#32,
,,,,7,,LOC_NONE,,Magical,狂暴时间/10,100,累计火属性伤害,2200000,卡仑晕眩时间/10,30,攻速提升千分比,300,,,,,0,0,0,0,0,0,Friendly,750,HPPer,0,ICON_PASSIVE_CLEMENTIA,16,200,Skill1,,,,,Hero,FALSE,Passive,Ani:1#32,
,,,,8,,LOC_NONE,,Magical,狂暴时间/10,100,累计火属性伤害,5800000,卡仑晕眩时间/10,30,攻速提升千分比,300,,,,,0,0,0,0,0,0,Friendly,990,HPPer,0,ICON_PASSIVE_CLEMENTIA,16,200,Skill1,,,,,Hero,FALSE,Passive,Ani:1#32,
PASSIVE_BOSS_ICICLE,99041,召唤冰柱,LOC_SKILL_NAMECN_PASSIVE_BOSS_ICICLE,1,,LOC_NONE,,Magical,冰柱数量,1,军团数量,1,冰冻概率千分比,1000,冰冻时间/10,130,,,,,0,2,0,0,0,0,Enemy,7#7,Time,0,ICON_PASSIVE_CLEMENTIA,0,100,Skill3,,,,,Hero,TRUE,Passive,Ani:25#44,
,,,,2,,LOC_NONE,,Magical,冰柱数量,1,军团数量,1,冰冻概率千分比,1000,冰冻时间/10,130,,,,,0,2,0,0,0,0,Enemy,7#7,Time,0,ICON_PASSIVE_CLEMENTIA,0,100,Skill3,,,,,Hero,TRUE,Passive,Ani:25#44,
,,,,3,,LOC_NONE,,Magical,冰柱数量,2,军团数量,2,冰冻概率千分比,1000,冰冻时间/10,130,,,,,0,2,0,0,0,0,Enemy,7#7,Time,0,ICON_PASSIVE_CLEMENTIA,0,100,Skill3,,,,,Hero,TRUE,Passive,Ani:25#44,
,,,,4,,LOC_NONE,,Magical,冰柱数量,2,军团数量,2,冰冻概率千分比,1000,冰冻时间/10,130,,,,,0,2,0,0,0,0,Enemy,7#7,Time,0,ICON_PASSIVE_CLEMENTIA,0,100,Skill3,,,,,Hero,TRUE,Passive,Ani:25#44,
,,,,5,,LOC_NONE,,Magical,冰柱数量,2,军团数量,2,冰冻概率千分比,1000,冰冻时间/10,130,,,,,0,2,0,0,0,0,Enemy,7#7,Time,0,ICON_PASSIVE_CLEMENTIA,0,100,Skill3,,,,,Hero,TRUE,Passive,Ani:25#44,
,,,,6,,LOC_NONE,,Magical,冰柱数量,2,军团数量,2,冰冻概率千分比,1000,冰冻时间/10,130,,,,,0,2,0,0,0,0,Enemy,7#7,Time,0,ICON_PASSIVE_CLEMENTIA,0,100,Skill3,,,,,Hero,TRUE,Passive,Ani:25#44,
,,,,7,,LOC_NONE,,Magical,冰柱数量,2,军团数量,2,冰冻概率千分比,1000,冰冻时间/10,130,,,,,0,2,0,0,0,0,Enemy,7#7,Time,0,ICON_PASSIVE_CLEMENTIA,0,100,Skill3,,,,,Hero,TRUE,Passive,Ani:25#44,
,,,,8,,LOC_NONE,,Magical,冰柱数量,3,军团数量,3,冰冻概率千分比,1000,冰冻时间/10,130,,,,,0,2,0,0,0,0,Enemy,7#7,Time,0,ICON_PASSIVE_CLEMENTIA,0,100,Skill3,,,,,Hero,TRUE,Passive,Ani:25#44,
PASSIVE_BOSS_SNOWSTORM,99042,暴风雪,LOC_SKILL_NAMECN_PASSIVE_BOSS_SNOWSTORM,1,,LOC_NONE,,Magical,冰柱数量,1,军团数量,1,冰冻概率千分比,1000,冰冻时间/10,130,,,,,0,2,0,0,0,0,Enemy,1#3,Time,0,ICON_PASSIVE_CLEMENTIA,0,900,,,,,,Hero,TRUE,Passive,,
,,,,2,,LOC_NONE,,Magical,冰柱数量,1,军团数量,1,冰冻概率千分比,1000,冰冻时间/10,130,,,,,0,2,0,0,0,0,Enemy,1#3,Time,0,ICON_PASSIVE_CLEMENTIA,0,900,,,,,,Hero,TRUE,Passive,,
,,,,3,,LOC_NONE,,Magical,冰柱数量,1,军团数量,1,冰冻概率千分比,1000,冰冻时间/10,130,,,,,0,2,0,0,0,0,Enemy,1#3,Time,0,ICON_PASSIVE_CLEMENTIA,0,900,,,,,,Hero,TRUE,Passive,,
,,,,4,,LOC_NONE,,Magical,冰柱数量,1,军团数量,1,冰冻概率千分比,1000,冰冻时间/10,130,,,,,0,2,0,0,0,0,Enemy,1#3,Time,0,ICON_PASSIVE_CLEMENTIA,0,900,,,,,,Hero,TRUE,Passive,,
,,,,5,,LOC_NONE,,Magical,冰柱数量,1,军团数量,1,冰冻概率千分比,1000,冰冻时间/10,130,,,,,0,2,0,0,0,0,Enemy,1#3,Time,0,ICON_PASSIVE_CLEMENTIA,0,900,,,,,,Hero,TRUE,Passive,,
,,,,6,,LOC_NONE,,Magical,冰柱数量,1,军团数量,1,冰冻概率千分比,1000,冰冻时间/10,130,,,,,0,2,0,0,0,0,Enemy,1#3,Time,0,ICON_PASSIVE_CLEMENTIA,0,900,,,,,,Hero,TRUE,Passive,,
,,,,7,,LOC_NONE,,Magical,冰柱数量,1,军团数量,1,冰冻概率千分比,1000,冰冻时间/10,130,,,,,0,2,0,0,0,0,Enemy,1#3,Time,0,ICON_PASSIVE_CLEMENTIA,0,900,,,,,,Hero,TRUE,Passive,,
,,,,8,,LOC_NONE,,Magical,冰柱数量,1,军团数量,1,冰冻概率千分比,1000,冰冻时间/10,130,,,,,0,2,0,0,0,0,Enemy,1#3,Time,0,ICON_PASSIVE_CLEMENTIA,0,900,,,,,,Hero,TRUE,Passive,,
