_ID,_VALUE,#GroupName:string,DropType:string,ItemID:id[],#ItemName:string[],ItemDropWeight:int[],ItemMinCount:int[],ItemMaxCount:int[],VipLimit:int[]
,,,,HERO_EDDGA,虎王,3,1,1,0
,,,,HERO_PHREEONI,皮里恩,3,1,1,0
,,,,HERO_KNIGHT_OF_WINDSTORM,冰暴骑士,3,1,1,0
,,,,HERO_DRAKE,海盗之王,3,1,1,0
,,,,HERO_DOPPELGANGER,死灵,3,1,1,0
,,,,HERO_TURTLE_GENERAL,乌龟将军,3,1,1,0
,,,,HERO_MOONLIGHT,月夜猫,3,1,1,0
,,,,HERO_DRACULA_BARON,德古拉,3,1,1,0
,,,,HERO_BACSOJIN,白素贞,3,1,1,0
,,,,HERO_GARM,卡仑,3,1,1,0
,,,,HERO_G_RANDGRIS,巴基力,3,1,1,0
,,,,HERO_TAO_GUNKA,塔奥群卡,3,1,1,0
,,,,HERO_MAYA,蚁后,3,1,1,0
,,,,HERO_MISTRESS,蜂后,3,1,1,0
,,,,HERO_DARK_SNAKE_LORD,墨蛇君,3,1,1,0
,,,,HERO_SEYREN,骑士领主,2,1,1,0
,,,,HERO_SHECI,神射手,2,1,1,0
,,,,HERO_G_EREMES,十字刺客,2,1,1,0
,,,,HERO_CELIA,智者,2,1,1,0
,,,,HERO_MAGALETA,神官,2,1,1,0
,,,,HERO_G_KATRINN,超魔导,2,1,1,0
,,,,HERO_HARWORD,神工匠,2,1,1,0
DROP_RO_LOTTERY_UP_NEW_2001_6,421106,UP奖池-UP组,Hero,HERO_ORK_HERO,兽人英雄,4,1,1,0
,,,,HERO_G_RANDEL,圣殿十字军,3,1,1,0
DROP_RO_LOTTERY_UP_NEW_2003_1,421201,UP奖池-SS组,Hero,HERO_DARK_LORD,黑暗之王,3,1,1,0
,,,,HERO_BAPHOMET,巴风特,3,1,1,0
,,,,HERO_OSIRIS,俄塞里斯,3,1,1,0
,,,,HERO_EDDGA,虎王,3,1,1,0
,,,,HERO_PHREEONI,皮里恩,3,1,1,0
,,,,HERO_KNIGHT_OF_WINDSTORM,冰暴骑士,3,1,1,0
,,,,HERO_DRAKE,海盗之王,3,1,1,0
,,,,HERO_TURTLE_GENERAL,乌龟将军,3,1,1,0
,,,,HERO_ORK_HERO,兽人英雄,3,1,1,0
,,,,HERO_MOONLIGHT,月夜猫,3,1,1,0
,,,,HERO_DRACULA_BARON,德古拉,3,1,1,0
,,,,HERO_BACSOJIN,白素贞,3,1,1,0
,,,,HERO_GARM,卡仑,3,1,1,0
,,,,HERO_DOPPELGANGER,死灵,3,1,1,0
,,,,HERO_TAO_GUNKA,塔奥群卡,3,1,1,0
,,,,HERO_MAYA,蚁后,3,1,1,0
,,,,HERO_MISTRESS,蜂后,3,1,1,0
,,,,HERO_DARK_SNAKE_LORD,墨蛇君,3,1,1,0
,,,,HERO_VESPER,贝斯波,3,1,1,0
,,,,HERO_SEYREN,骑士领主,2,1,1,0
,,,,HERO_SHECI,神射手,2,1,1,0
,,,,HERO_GLOOMUNDERNIGHT,幽暗梦魇,3,1,1,0
,,,,HERO_CELIA,智者,2,1,1,0
,,,,HERO_G_RANDEL,圣殿十字军,2,1,1,0
,,,,HERO_MAGALETA,神官,2,1,1,0
,,,,HERO_G_KATRINN,超魔导,2,1,1,0
,,,,HERO_HARWORD,神工匠,2,1,1,0
DROP_RO_LOTTERY_UP_NEW_2003_6,421206,UP奖池-UP组,Hero,HERO_G_EREMES,刺客,3,1,1,0
,,,,HERO_G_RANDGRIS,巴基力,4,1,1,0
DROP_RO_LOTTERY_UP_NEW_2005_1,421301,UP奖池-SS组,Hero,HERO_DARK_LORD,黑暗之王,3,1,1,0
,,,,HERO_BAPHOMET,巴风特,3,1,1,0
,,,,HERO_OSIRIS,俄塞里斯,3,1,1,0
,,,,HERO_EDDGA,虎王,3,1,1,0
,,,,HERO_PHREEONI,皮里恩,3,1,1,0
,,,,HERO_KNIGHT_OF_WINDSTORM,冰暴骑士,3,1,1,0
,,,,HERO_DRAKE,海盗之王,3,1,1,0
,,,,HERO_DOPPELGANGER,死灵,3,1,1,0
,,,,HERO_TURTLE_GENERAL,乌龟将军,3,1,1,0
,,,,HERO_ORK_HERO,兽人英雄,3,1,1,0
,,,,HERO_MOONLIGHT,月夜猫,3,1,1,0
,,,,HERO_DRACULA_BARON,德古拉,3,1,1,0
,,,,HERO_BACSOJIN,白素贞,3,1,1,0
,,,,HERO_GARM,卡仑,3,1,1,0
,,,,HERO_G_RANDGRIS,巴基力,3,1,1,0
,,,,HERO_TAO_GUNKA,塔奥群卡,3,1,1,0
,,,,HERO_MAYA,蚁后,3,1,1,0
,,,,HERO_MISTRESS,蜂后,3,1,1,0
,,,,HERO_GLOOMUNDERNIGHT,幽暗梦魇,3,1,1,0
,,,,HERO_SEYREN,骑士领主,2,1,1,0
,,,,HERO_SHECI,神射手,2,1,1,0
,,,,HERO_G_EREMES,十字刺客,2,1,1,0
,,,,HERO_CELIA,智者,2,1,1,0
,,,,HERO_G_RANDEL,圣殿十字军,2,1,1,0
,,,,HERO_G_KATRINN,超魔导,2,1,1,0
,,,,HERO_HARWORD,神工匠,2,1,1,0
DROP_RO_LOTTERY_UP_NEW_2005_6,421306,UP奖池-UP组,Hero,HERO_DARK_SNAKE_LORD,墨蛇君,4,1,1,0
,,,,HERO_MAGALETA,神官,3,1,1,0
DROP_RO_LOTTERY_UP_NEW_2007_1,421401,UP奖池-SS组,Hero,HERO_DARK_LORD,黑暗之王,3,1,1,0
,,,,HERO_BAPHOMET,巴风特,3,1,1,0
,,,,HERO_OSIRIS,俄塞里斯,3,1,1,0
,,,,HERO_EDDGA,虎王,3,1,1,0
,,,,HERO_PHREEONI,皮里恩,3,1,1,0
,,,,HERO_KNIGHT_OF_WINDSTORM,冰暴骑士,3,1,1,0
,,,,HERO_DRAKE,海盗之王,3,1,1,0
,,,,HERO_DOPPELGANGER,死灵,3,1,1,0
,,,,HERO_ORK_HERO,兽人英雄,3,1,1,0
,,,,HERO_MOONLIGHT,月夜猫,3,1,1,0
,,,,HERO_DRACULA_BARON,德古拉,3,1,1,0
,,,,HERO_BACSOJIN,白素贞,3,1,1,0
,,,,HERO_GARM,卡仑,3,1,1,0
,,,,HERO_G_RANDGRIS,巴基力,3,1,1,0
,,,,HERO_TAO_GUNKA,塔奥群卡,3,1,1,0
,,,,HERO_MAYA,蚁后,3,1,1,0
,,,,HERO_MISTRESS,蜂后,3,1,1,0
,,,,HERO_DARK_SNAKE_LORD,墨蛇君,3,1,1,0
,,,,HERO_GLOOMUNDERNIGHT,幽暗梦魇,3,1,1,0
,,,,HERO_SEYREN,骑士领主,2,1,1,0
,,,,HERO_SHECI,神射手,2,1,1,0
,,,,HERO_G_EREMES,十字刺客,2,1,1,0
,,,,HERO_CELIA,智者,2,1,1,0
,,,,HERO_G_RANDEL,圣殿十字军,2,1,1,0
,,,,HERO_MAGALETA,神官,2,1,1,0
,,,,HERO_G_KATRINN,超魔导,2,1,1,0
,,,,HERO_HARWORD,神工匠,2,1,1,0
DROP_RO_LOTTERY_UP_NEW_2007_6,421406,UP奖池-UP组,Hero,HERO_VESPER,贝思波,3,1,1,0
,,,,HERO_TURTLE_GENERAL,乌龟将军,4,1,1,0
DROP_RO_LOTTERY_UP_NEW_2009_1,421501,UP奖池-SS组,Hero,HERO_DARK_LORD,黑暗之王,3,1,1,0
,,,,HERO_BAPHOMET,巴风特,3,1,1,0
,,,,HERO_OSIRIS,俄塞里斯,3,1,1,0
,,,,HERO_EDDGA,虎王,3,1,1,0
,,,,HERO_PHREEONI,皮里恩,3,1,1,0
,,,,HERO_KNIGHT_OF_WINDSTORM,冰暴骑士,3,1,1,0
,,,,HERO_VESPER,贝思波,3,1,1,0
,,,,HERO_DRAKE,海盗之王,3,1,1,0
,,,,HERO_DOPPELGANGER,死灵,3,1,1,0
,,,,HERO_TURTLE_GENERAL,乌龟将军,3,1,1,0
,,,,HERO_ORK_HERO,兽人英雄,3,1,1,0
,,,,HERO_DRACULA_BARON,德古拉,3,1,1,0
,,,,HERO_BACSOJIN,白素贞,3,1,1,0
,,,,HERO_GARM,卡仑,3,1,1,0
,,,,HERO_G_RANDGRIS,巴基力,3,1,1,0
,,,,HERO_TAO_GUNKA,塔奥群卡,3,1,1,0
,,,,HERO_MAYA,蚁后,3,1,1,0
,,,,HERO_MISTRESS,蜂后,3,1,1,0
,,,,HERO_DARK_SNAKE_LORD,墨蛇君,3,1,1,0
,,,,HERO_GLOOMUNDERNIGHT,幽暗梦魇,3,1,1,0
,,,,HERO_SEYREN,骑士领主,2,1,1,0
,,,,HERO_SHECI,神射手,2,1,1,0
,,,,HERO_G_EREMES,十字刺客,2,1,1,0
,,,,HERO_CELIA,智者,2,1,1,0
,,,,HERO_G_RANDEL,圣殿十字军,2,1,1,0
,,,,HERO_MAGALETA,神官,2,1,1,0
,,,,HERO_HARWORD,神工匠,2,1,1,0
DROP_RO_LOTTERY_UP_NEW_2009_6,421506,UP奖池-UP组,Hero,HERO_G_KATRINN,超魔导,3,1,1,0
,,,,HERO_MOONLIGHT,月夜猫,4,1,1,0
DROP_RO_LOTTERY_UP_NEW_2011_1,421601,UP奖池-SS组,Hero,HERO_DARK_LORD,黑暗之王,3,1,1,0
,,,,HERO_BAPHOMET,巴风特,3,1,1,0
,,,,HERO_OSIRIS,俄塞里斯,3,1,1,0
,,,,HERO_EDDGA,虎王,3,1,1,0
,,,,HERO_PHREEONI,皮里恩,3,1,1,0
,,,,HERO_KNIGHT_OF_WINDSTORM,冰暴骑士,3,1,1,0
,,,,HERO_VESPER,贝思波,3,1,1,0
,,,,HERO_DRAKE,海盗之王,3,1,1,0
,,,,HERO_DOPPELGANGER,死灵,3,1,1,0
,,,,HERO_TURTLE_GENERAL,乌龟将军,3,1,1,0
,,,,HERO_ORK_HERO,兽人英雄,3,1,1,0
,,,,HERO_MOONLIGHT,月夜猫,3,1,1,0
,,,,HERO_DRACULA_BARON,德古拉,3,1,1,0
,,,,HERO_BACSOJIN,白素贞,3,1,1,0
,,,,HERO_G_RANDGRIS,巴基力,3,1,1,0
,,,,HERO_TAO_GUNKA,塔奥群卡,3,1,1,0
,,,,HERO_MAYA,蚁后,3,1,1,0
,,,,HERO_MISTRESS,蜂后,3,1,1,0
,,,,HERO_DARK_SNAKE_LORD,墨蛇君,3,1,1,0
,,,,HERO_GLOOMUNDERNIGHT,幽暗梦魇,3,1,1,0
,,,,HERO_SEYREN,骑士领主,2,1,1,0
,,,,HERO_SHECI,神射手,2,1,1,0
,,,,HERO_G_EREMES,十字刺客,2,1,1,0
,,,,HERO_G_RANDEL,圣殿十字军,2,1,1,0
,,,,HERO_MAGALETA,神官,2,1,1,0
,,,,HERO_G_KATRINN,超魔导,2,1,1,0
,,,,HERO_HARWORD,神工匠,2,1,1,0
DROP_RO_LOTTERY_UP_NEW_2011_6,421606,UP奖池-UP组,Hero,HERO_CELIA,智者,3,1,1,0
,,,,HERO_GARM,卡仑,4,1,1,0
DROP_RO_LOTTERY_UP_NEW_2013_1,421701,UP奖池-SS组,Hero,HERO_DARK_LORD,黑暗之王,3,1,1,0
,,,,HERO_BAPHOMET,巴风特,3,1,1,0
,,,,HERO_OSIRIS,俄塞里斯,3,1,1,0
,,,,HERO_EDDGA,虎王,3,1,1,0
,,,,HERO_PHREEONI,皮里恩,3,1,1,0
,,,,HERO_VESPER,贝思波,3,1,1,0
,,,,HERO_DRAKE,海盗之王,3,1,1,0
,,,,HERO_DOPPELGANGER,死灵,3,1,1,0
,,,,HERO_TURTLE_GENERAL,乌龟将军,3,1,1,0
,,,,HERO_ORK_HERO,兽人英雄,3,1,1,0
,,,,HERO_MOONLIGHT,月夜猫,3,1,1,0
,,,,HERO_DRACULA_BARON,德古拉,3,1,1,0
,,,,HERO_BACSOJIN,白素贞,3,1,1,0
,,,,HERO_GARM,卡仑,3,1,1,0
,,,,HERO_G_RANDGRIS,巴基力,3,1,1,0
,,,,HERO_TAO_GUNKA,塔奥群卡,3,1,1,0
,,,,HERO_MAYA,蚁后,3,1,1,0
,,,,HERO_MISTRESS,蜂后,3,1,1,0
,,,,HERO_DARK_SNAKE_LORD,墨蛇君,3,1,1,0
,,,,HERO_GLOOMUNDERNIGHT,幽暗梦魇,3,1,1,0
,,,,HERO_SEYREN,骑士领主,2,1,1,0
,,,,HERO_SHECI,神射手,2,1,1,0
,,,,HERO_G_EREMES,十字刺客,2,1,1,0
,,,,HERO_CELIA,智者,2,1,1,0
,,,,HERO_G_RANDEL,圣殿十字军,2,1,1,0
,,,,HERO_MAGALETA,神官,2,1,1,0
,,,,HERO_G_KATRINN,超魔导,2,1,1,0
,,,,HERO_HARWORD,神工匠,2,1,1,0
DROP_RO_LOTTERY_UP_NEW_2013_6,421706,UP奖池-UP组,Hero,HERO_LORD_OF_DEATH,死灵骑士,3,1,1,0
,,,,HERO_KNIGHT_OF_WINDSTORM,冰暴骑士,4,1,1,0
DROP_RO_LOTTERY_UP_NEW_2015_1,421801,UP奖池-SS组,Hero,HERO_DARK_LORD,黑暗之王,3,1,1,0
,,,,HERO_BAPHOMET,巴风特,3,1,1,0
,,,,HERO_OSIRIS,俄塞里斯,3,1,1,0
,,,,HERO_EDDGA,虎王,3,1,1,0
,,,,HERO_PHREEONI,皮里恩,3,1,1,0
,,,,HERO_KNIGHT_OF_WINDSTORM,冰暴骑士,3,1,1,0
,,,,HERO_VESPER,贝思波,3,1,1,0
,,,,HERO_LORD_OF_DEATH,死灵骑士,3,1,1,0
,,,,HERO_DRAKE,海盗之王,3,1,1,0
,,,,HERO_DOPPELGANGER,死灵,3,1,1,0
,,,,HERO_TURTLE_GENERAL,乌龟将军,3,1,1,0
,,,,HERO_MOONLIGHT,月夜猫,3,1,1,0
,,,,HERO_DRACULA_BARON,德古拉,3,1,1,0
,,,,HERO_BACSOJIN,白素贞,3,1,1,0
,,,,HERO_GARM,卡仑,3,1,1,0
,,,,HERO_G_RANDGRIS,巴基力,3,1,1,0
,,,,HERO_TAO_GUNKA,塔奥群卡,3,1,1,0
,,,,HERO_MAYA,蚁后,3,1,1,0
,,,,HERO_MISTRESS,蜂后,3,1,1,0
,,,,HERO_DARK_SNAKE_LORD,墨蛇君,3,1,1,0
,,,,HERO_GLOOMUNDERNIGHT,幽暗梦魇,3,1,1,0
,,,,HERO_SEYREN,骑士领主,2,1,1,0
,,,,HERO_SHECI,神射手,2,1,1,0
,,,,HERO_G_EREMES,十字刺客,2,1,1,0
,,,,HERO_CELIA,智者,2,1,1,0
,,,,HERO_MAGALETA,神官,2,1,1,0
,,,,HERO_G_KATRINN,超魔导,2,1,1,0
,,,,HERO_HARWORD,神工匠,2,1,1,0
DROP_RO_LOTTERY_UP_NEW_2015_6,421806,UP奖池-UP组,Hero,HERO_ORK_HERO,兽人英雄,4,1,1,0
,,,,HERO_G_RANDEL,圣殿十字军,3,1,1,0
DROP_RO_LOTTERY_UP_NEW_2017_1,421901,UP奖池-SS组,Hero,HERO_DARK_LORD,黑暗之王,3,1,1,0
,,,,HERO_BAPHOMET,巴风特,3,1,1,0
,,,,HERO_OSIRIS,俄塞里斯,3,1,1,0
,,,,HERO_EDDGA,虎王,3,1,1,0
,,,,HERO_PHREEONI,皮里恩,3,1,1,0
,,,,HERO_KNIGHT_OF_WINDSTORM,冰暴骑士,3,1,1,0
,,,,HERO_VESPER,贝思波,3,1,1,0
,,,,HERO_LORD_OF_DEATH,死灵骑士,3,1,1,0
,,,,HERO_DRAKE,海盗之王,3,1,1,0
,,,,HERO_DOPPELGANGER,死灵,3,1,1,0
,,,,HERO_TURTLE_GENERAL,乌龟将军,3,1,1,0
,,,,HERO_ORK_HERO,兽人英雄,3,1,1,0
,,,,HERO_MOONLIGHT,月夜猫,3,1,1,0
,,,,HERO_DRACULA_BARON,德古拉,3,1,1,0
,,,,HERO_BACSOJIN,白素贞,3,1,1,0
,,,,HERO_GARM,卡仑,3,1,1,0
,,,,HERO_G_RANDGRIS,巴基力,3,1,1,0
,,,,HERO_TAO_GUNKA,塔奥群卡,3,1,1,0
,,,,HERO_MAYA,蚁后,3,1,1,0
,,,,HERO_DARK_SNAKE_LORD,墨蛇君,3,1,1,0
,,,,HERO_GLOOMUNDERNIGHT,幽暗梦魇,3,1,1,0
,,,,HERO_SEYREN,骑士领主,2,1,1,0
,,,,HERO_SHECI,神射手,2,1,1,0
,,,,HERO_G_EREMES,十字刺客,2,1,1,0
,,,,HERO_CELIA,智者,2,1,1,0
,,,,HERO_G_RANDEL,圣殿十字军,2,1,1,0
,,,,HERO_MAGALETA,神官,2,1,1,0
,,,,HERO_G_KATRINN,超魔导,2,1,1,0
,,,,HERO_HARWORD,神工匠,2,1,1,0
DROP_RO_LOTTERY_UP_NEW_2017_6,421906,UP奖池-UP组,Hero,HERO_LADY_TANEE,嗒妮小姐,3,1,1,0
,,,,HERO_MISTRESS,蜂后,4,1,1,0
DROP_RO_LOTTERY_UP_NEW_2019_1,422001,UP奖池-SS组,Hero,HERO_DARK_LORD,黑暗之王,3,1,1,0
,,,,HERO_BAPHOMET,巴风特,3,1,1,0
,,,,HERO_OSIRIS,俄塞里斯,3,1,1,0
,,,,HERO_EDDGA,虎王,3,1,1,0
,,,,HERO_PHREEONI,皮里恩,3,1,1,0
,,,,HERO_KNIGHT_OF_WINDSTORM,冰暴骑士,3,1,1,0
,,,,HERO_VESPER,贝思波,3,1,1,0
,,,,HERO_LORD_OF_DEATH,死灵骑士,3,1,1,0
,,,,HERO_DRAKE,海盗之王,3,1,1,0
,,,,HERO_DOPPELGANGER,死灵,3,1,1,0
,,,,HERO_TURTLE_GENERAL,乌龟将军,3,1,1,0
,,,,HERO_ORK_HERO,兽人英雄,3,1,1,0
,,,,HERO_MOONLIGHT,月夜猫,3,1,1,0
,,,,HERO_DRACULA_BARON,德古拉,3,1,1,0
,,,,HERO_BACSOJIN,白素贞,3,1,1,0
,,,,HERO_LADY_TANEE,嗒妮小姐,3,1,1,0
,,,,HERO_GARM,卡仑,3,1,1,0
,,,,HERO_G_RANDGRIS,巴基力,3,1,1,0
,,,,HERO_TAO_GUNKA,塔奥群卡,3,1,1,0
,,,,HERO_MAYA,蚁后,3,1,1,0
,,,,HERO_MISTRESS,蜂后,3,1,1,0
,,,,HERO_DARK_SNAKE_LORD,墨蛇君,3,1,1,0
,,,,HERO_GLOOMUNDERNIGHT,幽暗梦魇,3,1,1,0
,,,,HERO_G_EREMES,十字刺客,2,1,1,0
,,,,HERO_CELIA,智者,2,1,1,0
,,,,HERO_G_RANDEL,圣殿十字军,2,1,1,0
,,,,HERO_MAGALETA,神官,2,1,1,0
,,,,HERO_G_KATRINN,超魔导,2,1,1,0
,,,,HERO_HARWORD,神工匠,2,1,1,0
DROP_RO_LOTTERY_UP_NEW_2019_6,422006,UP奖池-UP组,Hero,HERO_SHECI,神射手,3,1,1,0
,,,,HERO_SEYREN,骑士领主,3,1,1,0
DROP_RO_PASS_CHECK_GIFT_1,30001,通行证掉落1,Item,ITEM_CRYSTAL,水晶,1,20,20,0
DROP_RO_PASS_CHECK_GIFT_2,30002,通行证掉落2,Item,ITEM_FRIENDSHIP_VOUCHER,魔神之卵,1,2,2,0
DROP_RO_ARTIFACT_MATERIAL_GIFT_1,500001,随机基础材料,Item,ITEM_ARTIFACT_MATERIAL_BASIC_1,黄金,1,1,1,0
,,,,ITEM_ARTIFACT_MATERIAL_BASIC_2,神之金属,1,1,1,0
DROP_RO_ARTIFACT_MATERIAL_GIFT_2,500002,随机中级材料,Item,ITEM_ARTIFACT_MATERIAL_INTERMEDIATE_1,女武神之怒,1,1,1,0
,,,,ITEM_ARTIFACT_MATERIAL_INTERMEDIATE_2,天使的翅膀,1,1,1,0
,,,,ITEM_ARTIFACT_MATERIAL_INTERMEDIATE_3,安静的水波,1,1,1,0
,,,,ITEM_ARTIFACT_MATERIAL_INTERMEDIATE_4,女人的胡须,1,1,1,0
,,,,ITEM_ARTIFACT_MATERIAL_INTERMEDIATE_5,太阳伞的象徽,1,1,1,0
DROP_RO_ARTIFACT_MATERIAL_GIFT_3,500003,随机高级材料,Item,ITEM_ARTIFACT_MATERIAL_ADVANCED_1,拖尔的铁手套,1,1,1,0
,,,,ITEM_ARTIFACT_MATERIAL_ADVANCED_2,未知的齿轮,1,1,1,0
,,,,ITEM_ARTIFACT_MATERIAL_ADVANCED_3,菲力亚的宝石,1,1,1,0
,,,,ITEM_ARTIFACT_MATERIAL_ADVANCED_4,猫的脚步声,1,1,1,0
DROP_RO_GUILD_BATTLE_REWARD_0,600000,公会战单次战斗胜利,Item,ITEM_ARTIFACT_MATERIAL_GIFT_1,神器基础材料随机宝箱,1,1,1,0
DROP_RO_GUILD_BATTLE_REWARD_1,600001,公会战冠军高级,Item,ITEM_ARTIFACT_MATERIAL_GIFT_6,神器高级材料可选宝箱,1,30,30,0
DROP_RO_GUILD_BATTLE_REWARD_2,600002,公会战亚军高级,Item,ITEM_ARTIFACT_MATERIAL_GIFT_6,神器高级材料可选宝箱,1,20,20,0
DROP_RO_GUILD_BATTLE_REWARD_3,600003,公会战4强高级,Item,ITEM_ARTIFACT_MATERIAL_GIFT_6,神器高级材料可选宝箱,1,18,18,0
DROP_RO_GUILD_BATTLE_REWARD_4,600004,公会战8强高级,Item,ITEM_ARTIFACT_MATERIAL_GIFT_6,神器高级材料可选宝箱,1,14,14,0
DROP_RO_GUILD_BATTLE_REWARD_5,600005,公会战16强高级,Item,ITEM_ARTIFACT_MATERIAL_GIFT_6,神器高级材料可选宝箱,1,10,10,0
DROP_RO_GUILD_BATTLE_REWARD_6,600006,公会战32强高级,Item,ITEM_ARTIFACT_MATERIAL_GIFT_6,神器高级材料可选宝箱,1,6,6,0
DROP_RO_GUILD_BATTLE_REWARD_7,600007,公会战常规胜高级,Item,ITEM_ARTIFACT_MATERIAL_GIFT_6,神器高级材料可选宝箱,1,3,3,0
DROP_RO_GUILD_BATTLE_REWARD_8,600008,公会战报名高级,Item,ITEM_ARTIFACT_MATERIAL_GIFT_6,神器高级材料可选宝箱,1,2,2,0
DROP_RO_GUILD_BATTLE_REWARD_9,610001,公会战冠军中级,Item,ITEM_ARTIFACT_MATERIAL_GIFT_2,神器中级材料随机宝箱,1,60,60,0
DROP_RO_GUILD_BATTLE_REWARD_10,610002,公会战亚军中级,Item,ITEM_ARTIFACT_MATERIAL_GIFT_2,神器中级材料随机宝箱,1,40,40,0
DROP_RO_GUILD_BATTLE_REWARD_11,610003,公会战4强中级,Item,ITEM_ARTIFACT_MATERIAL_GIFT_2,神器中级材料随机宝箱,1,36,36,0
DROP_RO_GUILD_BATTLE_REWARD_12,610004,公会战8强中级,Item,ITEM_ARTIFACT_MATERIAL_GIFT_2,神器中级材料随机宝箱,1,30,30,0
DROP_RO_GUILD_BATTLE_REWARD_13,610005,公会战16强中级,Item,ITEM_ARTIFACT_MATERIAL_GIFT_2,神器中级材料随机宝箱,1,20,20,0
DROP_RO_GUILD_BATTLE_REWARD_14,610006,公会战32强中级,Item,ITEM_ARTIFACT_MATERIAL_GIFT_2,神器中级材料随机宝箱,1,10,10,0
DROP_RO_GUILD_BATTLE_REWARD_15,610007,公会战常规胜中级,Item,ITEM_ARTIFACT_MATERIAL_GIFT_2,神器中级材料随机宝箱,1,5,5,0
DROP_RO_GUILD_BATTLE_REWARD_16,610008,公会战报名中级,Item,ITEM_ARTIFACT_MATERIAL_GIFT_2,神器中级材料随机宝箱,1,5,5,0
DROP_RO_GUILD_BATTLE_REWARD_17,620001,公会战冠军基础,Item,ITEM_ARTIFACT_MATERIAL_GIFT_1,神器基础材料随机宝箱,1,120,120,0
DROP_RO_GUILD_BATTLE_REWARD_18,620002,公会战亚军基础,Item,ITEM_ARTIFACT_MATERIAL_GIFT_1,神器基础材料随机宝箱,1,80,80,0
DROP_RO_GUILD_BATTLE_REWARD_19,620003,公会战4强基础,Item,ITEM_ARTIFACT_MATERIAL_GIFT_1,神器基础材料随机宝箱,1,70,70,0
DROP_RO_GUILD_BATTLE_REWARD_20,620004,公会战8强基础,Item,ITEM_ARTIFACT_MATERIAL_GIFT_1,神器基础材料随机宝箱,1,60,60,0
DROP_RO_GUILD_BATTLE_REWARD_21,620005,公会战16强基础,Item,ITEM_ARTIFACT_MATERIAL_GIFT_1,神器基础材料随机宝箱,1,40,40,0
DROP_RO_GUILD_BATTLE_REWARD_22,620006,公会战32强基础,Item,ITEM_ARTIFACT_MATERIAL_GIFT_1,神器基础材料随机宝箱,1,20,20,0
DROP_RO_GUILD_BATTLE_REWARD_23,620007,公会战常规胜基础,Item,ITEM_ARTIFACT_MATERIAL_GIFT_1,神器基础材料随机宝箱,1,10,10,0
DROP_RO_GUILD_BATTLE_REWARD_24,620008,公会战报名基础,Item,ITEM_ARTIFACT_MATERIAL_GIFT_1,神器基础材料随机宝箱,1,10,10,0
DROP_RO_GUILD_BATTLE_REWARD_25,620009,公会战冠军金币,Item,ITEM_GUILD_BATTLE_GUESS_GOLD_COIN,梦罗克金币,1,45,45,0
DROP_RO_GUILD_BATTLE_REWARD_26,620010,公会战亚军金币,Item,ITEM_GUILD_BATTLE_GUESS_GOLD_COIN,梦罗克金币,1,35,35,0
DROP_RO_GUILD_BATTLE_REWARD_27,620011,公会战4强金币,Item,ITEM_GUILD_BATTLE_GUESS_GOLD_COIN,梦罗克金币,1,30,30,0
DROP_RO_GUILD_BATTLE_REWARD_28,620012,公会战8强金币,Item,ITEM_GUILD_BATTLE_GUESS_GOLD_COIN,梦罗克金币,1,25,25,0
DROP_RO_GUILD_BATTLE_REWARD_29,620013,公会战16强金币,Item,ITEM_GUILD_BATTLE_GUESS_GOLD_COIN,梦罗克金币,1,20,20,0
DROP_RO_GUILD_BATTLE_REWARD_30,620014,公会战32强金币,Item,ITEM_GUILD_BATTLE_GUESS_GOLD_COIN,梦罗克金币,1,15,15,0
DROP_RO_GUILD_BATTLE_REWARD_31,620015,公会战常规赛取胜奖励0,Item,ITEM_ARTIFACT_MATERIAL_GIFT_6,神器高级材料可选宝箱,1,4,4,0
DROP_RO_GUILD_BATTLE_REWARD_32,620016,公会战常规赛取胜奖励0,Item,ITEM_ARTIFACT_MATERIAL_GIFT_2,神器中级材料随机宝箱,1,7,7,0
DROP_RO_GUILD_BATTLE_REWARD_33,620017,公会战常规赛取胜奖励0,Item,ITEM_ARTIFACT_MATERIAL_GIFT_1,神器基础材料随机宝箱,1,15,15,0
DROP_RO_GUILD_BATTLE_REWARD_34,620018,公会战常规赛取胜奖励1,Item,ITEM_ARTIFACT_MATERIAL_GIFT_6,神器高级材料可选宝箱,1,8,8,0
DROP_RO_GUILD_BATTLE_REWARD_35,620019,公会战常规赛取胜奖励1,Item,ITEM_ARTIFACT_MATERIAL_GIFT_2,神器中级材料随机宝箱,1,15,15,0
DROP_RO_GUILD_BATTLE_REWARD_36,620020,公会战常规赛取胜奖励1,Item,ITEM_ARTIFACT_MATERIAL_GIFT_1,神器基础材料随机宝箱,1,30,30,0
DROP_RO_GUILD_BATTLE_REWARD_37,620021,公会战常规赛取胜奖励2,Item,ITEM_ARTIFACT_MATERIAL_GIFT_6,神器高级材料可选宝箱,1,9,9,0
DROP_RO_GUILD_BATTLE_REWARD_38,620022,公会战常规赛取胜奖励2,Item,ITEM_ARTIFACT_MATERIAL_GIFT_2,神器中级材料随机宝箱,1,18,18,0
DROP_RO_GUILD_BATTLE_REWARD_39,620023,公会战常规赛取胜奖励2,Item,ITEM_ARTIFACT_MATERIAL_GIFT_1,神器基础材料随机宝箱,1,35,35,0
DROP_RO_GUILD_BATTLE_REWARD_40,620024,公会战常规赛取胜奖励3,Item,ITEM_ARTIFACT_MATERIAL_GIFT_6,神器高级材料可选宝箱,1,10,10,0
